ID,DR_NO,DATE OCC,AREA,AREA NAME,Rpt Dist No,Crm Cd,Crm Cd Desc,Premis Cd,Premis Desc,Weapon Used Cd,Crm Cd 1,LOCATION,Cross Street,LAT,LON
1097428,192114974,08/28/2019 12:00:00 AM,21,Topanga,2173,310,BURGLARY,210.0,RESTAURANT/FAST FOOD,0,310.0,22900 VENTURA BL,0,34.1651,-118.6262
1097429,190113806,05/16/2019 12:00:00 AM,1,Central,101,330,BURGLARY FROM VEHICLE,108.0,PARKING LOT,0,330.0,900 FIGUEROA TR,0,34.0663,-118.2441
1097430,190508249,04/08/2019 12:00:00 AM,5,Harbor,519,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,1500 E O ST,0,33.7927,-118.2455
1097431,190809419,04/30/2019 12:00:00 AM,8,West LA,883,310,BURGLARY,120.0,STORAGE SHED,0,310.0,1900 S SEPULVEDA BL,0,34.04,-118.4393
1097432,190116577,06/18/2019 12:00:00 AM,1,Central,138,440,THEFT PLAIN - PETTY ($950 & UNDER),203.0,OTHER BUSINESS,0,440.0,300 S SAN PEDRO ST,0,34.0473,-118.2425
1097433,192017072,09/18/2019 12:00:00 AM,20,Olympic,2076,624,BATTERY - SIMPLE ASSAULT,146.0,PATIO*,400.0,624.0,1500 S VERMONT AV,0,34.0436,-118.296
1097434,191308055,03/14/2019 12:00:00 AM,13,Newton,1362,624,BATTERY - SIMPLE ASSAULT,101.0,STREET,400.0,624.0,400 E 48TH ST,0,33.9998,-118.2696
1097435,191604197,01/06/2019 12:00:00 AM,16,Foothill,1611,438,RECKLESS DRIVING,101.0,STREET,0,438.0,BRADLEY,DESMOND,34.2767,-118.4265
1097436,190619392,09/20/2019 12:00:00 AM,6,Hollywood,644,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,745.0,1300 N POINSETTIA PL,0,34.0944,-118.3483
1097437,191321141,10/24/2019 12:00:00 AM,13,Newton,1331,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),719.0,MEDICAL/DENTAL OFFICES,0,745.0,3300 S HILL ST,0,34.0204,-118.2744
1097438,190914079,07/21/2019 12:00:00 AM,9,Van Nuys,926,626,INTIMATE PARTNER - SIMPLE ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,626.0,6600 SYLMAR AV,0,34.1907,-118.4465
1097439,191320889,10/19/2019 12:00:00 AM,13,Newton,1373,888,TRESPASSING,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,888.0,800 E 53RD ST,0,33.9943,-118.2608
1097440,191808344,03/15/2019 12:00:00 AM,18,Southeast,1826,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,236.0,9500 COMPTON AV,0,33.9507,-118.2461
1097441,191310910,04/06/2019 12:00:00 AM,13,Newton,1363,440,THEFT PLAIN - PETTY ($950 & UNDER),119.0,"PORCH, RESIDENTIAL",0,440.0,700 E 51ST ST,0,33.9966,-118.2634
1097442,190110017,03/28/2019 12:00:00 AM,1,Central,166,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,745.0,400 E 7TH ST,0,34.0421,-118.2469
1097443,191113774,06/01/2019 12:00:00 AM,11,Northeast,1146,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),501.0,SINGLE FAMILY DWELLING,500.0,745.0,2600 RICH ST,0,34.0971,-118.2437
1097444,190406518,03/01/2019 12:00:00 AM,4,Hollenbeck,467,946,OTHER MISCELLANEOUS CRIME,101.0,STREET,0,946.0,4TH ST,FICKETT ST,34.0395,-118.2093
1097445,190609061,04/01/2019 12:00:00 AM,6,Hollywood,677,888,TRESPASSING,254.0,STUDIO (FILM/PHOTOGRAPHIC/MUSIC),0,888.0,5500 MELROSE AV,0,34.0865,-118.3169
1097446,192000540,02/22/2019 12:00:00 AM,20,Olympic,2002,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",101.0,STREET,106.0,230.0,WESTERN,MAPLEWOOD,34.0803,-118.3091
1097447,192016884,09/07/2019 12:00:00 AM,20,Olympic,2021,310,BURGLARY,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,310.0,600 S GRAMERCY PL,0,34.0653,-118.3183
1097448,190713541,07/11/2019 12:00:00 AM,7,Wilshire,737,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),101.0,STREET,0,331.0,400 S ORANGE DR,0,34.0669,-118.3419
1097449,191520952,11/21/2019 12:00:00 AM,15,N Hollywood,1525,440,THEFT PLAIN - PETTY ($950 & UNDER),242.0,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",0,440.0,12000 VICTORY BL,0,34.1867,-118.3943
1097450,201604063,12/18/2019 12:00:00 AM,16,Foothill,1657,354,THEFT OF IDENTITY,501.0,SINGLE FAMILY DWELLING,0,354.0,7100 GREELEY ST,0,34.249,-118.2859
1097451,191216567,06/17/2019 12:00:00 AM,12,77th Street,1255,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),101.0,STREET,0,420.0,7200 DENKER AV,0,33.9746,-118.3046
1097452,192109640,05/04/2019 12:00:00 AM,21,Topanga,2156,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),404.0,DEPARTMENT STORE,0,343.0,21700 VICTORY BL,0,34.1878,-118.6015
1097453,191713102,07/21/2019 12:00:00 AM,17,Devonshire,1764,624,BATTERY - SIMPLE ASSAULT,108.0,PARKING LOT,400.0,624.0,9300 TAMPA AV,0,34.244,-118.5583
1097454,191312297,05/22/2019 12:00:00 AM,13,Newton,1353,330,BURGLARY FROM VEHICLE,101.0,STREET,0,330.0,600 E VERNON AV,0,34.0039,-118.2652
1097455,190920614,11/21/2019 12:00:00 AM,9,Van Nuys,923,440,THEFT PLAIN - PETTY ($950 & UNDER),119.0,"PORCH, RESIDENTIAL",0,440.0,15100 VICTORY BL,0,34.1903,-118.4574
1097456,190417450,11/23/2019 12:00:00 AM,4,Hollenbeck,466,664,"BUNCO, PETTY THEFT",101.0,STREET,0,664.0,CESAR E CHAVEZ AV,EVERGREEN,34.0436,-118.2004
1097457,191505725,02/02/2019 12:00:00 AM,15,N Hollywood,1515,626,INTIMATE PARTNER - SIMPLE ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,626.0,11100 HART ST,0,34.1976,-118.3895
1097458,191504866,01/17/2019 12:00:00 AM,15,N Hollywood,1526,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",122.0,"VEHICLE, PASSENGER/TRUCK",0,740.0,6300 BECK AV,0,34.1849,-118.3834
1097459,191506761,02/22/2019 12:00:00 AM,15,N Hollywood,1532,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",203.0,OTHER BUSINESS,0,341.0,12300 CALIFA ST,0,34.1774,-118.4012
1097460,190818897,11/28/2019 12:00:00 AM,8,West LA,836,815,SEXUAL PENETRATION W/FOREIGN OBJECT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,815.0,1800 FAIRBURN AV,0,34.0548,-118.4275
1097461,192019532,11/05/2019 12:00:00 AM,20,Olympic,2041,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",210.0,RESTAURANT/FAST FOOD,0,341.0,3600 W OLYMPIC BL,0,34.0527,-118.3176
1097462,191806176,02/08/2019 12:00:00 AM,18,Southeast,1862,330,BURGLARY FROM VEHICLE,101.0,STREET,0,330.0,100 E 118TH PL,0,33.9256,-118.2739
1097463,191110943,05/23/2019 12:00:00 AM,11,Northeast,1102,761,BRANDISH WEAPON,149.0,RIVER BED*,102.0,761.0,CHEVY CHASE DR,VERDANT ST,34.1334,-118.2718
1097464,190810695,06/03/2019 12:00:00 AM,8,West LA,858,624,BATTERY - SIMPLE ASSAULT,730.0,SYNAGOGUE/TEMPLE,400.0,624.0,1400 S ROBERTSON BL,0,34.0521,-118.3864
1097465,191511463,05/23/2019 12:00:00 AM,15,N Hollywood,1516,624,BATTERY - SIMPLE ASSAULT,101.0,STREET,400.0,624.0,6700 BECK AV,0,34.1922,-118.3834
1097466,190308837,03/12/2019 12:00:00 AM,3,Southwest,379,624,BATTERY - SIMPLE ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,624.0,1000 W 39TH PL,0,34.0141,-118.2915
1097467,191005623,01/30/2019 12:00:00 AM,10,West Valley,1005,440,THEFT PLAIN - PETTY ($950 & UNDER),118.0,CONSTRUCTION SITE,0,440.0,ROSCOE BL,WHITE OAK AV,34.221,-118.5186
1097468,190400995,07/04/2019 12:00:00 AM,4,Hollenbeck,489,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",205.0,230.0,3000 ROSALIND PL,0,34.024,-118.2126
1097469,191211746,04/18/2019 12:00:00 AM,12,77th Street,1204,624,BATTERY - SIMPLE ASSAULT,501.0,SINGLE FAMILY DWELLING,400.0,624.0,1300 W 46TH ST,0,34.0017,-118.298
1097470,192105948,02/13/2019 12:00:00 AM,21,Topanga,2158,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),404.0,DEPARTMENT STORE,0,442.0,6100 CANOGA AV,0,34.1805,-118.5975
1097471,192113313,07/25/2019 12:00:00 AM,21,Topanga,2137,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),501.0,SINGLE FAMILY DWELLING,0,745.0,7500 LOMA VERDE AV,0,34.2065,-118.5896
1097472,190920325,11/23/2019 12:00:00 AM,9,Van Nuys,939,900,VIOLATION OF COURT ORDER,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,900.0,13100 VICTORY BL,0,34.1867,-118.4181
1097473,211707509,04/16/2019 12:00:00 AM,17,Devonshire,1787,354,THEFT OF IDENTITY,710.0,OTHER PREMISE,0,354.0,17800 LASSEN ST,0,34.2504,-118.5218
1097474,190814961,08/30/2019 12:00:00 AM,8,West LA,835,755,BOMB SCARE,252.0,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",501.0,755.0,1800 WESTWOOD BL,0,34.0496,-118.4367
1097475,191520171,10/03/2019 12:00:00 AM,15,N Hollywood,1543,480,BIKE - STOLEN,123.0,PARKING UNDERGROUND/BUILDING,0,480.0,5300 CORTEEN PL,0,34.1669,-118.4019
1097476,191415955,07/10/2019 12:00:00 AM,14,Pacific,1406,440,THEFT PLAIN - PETTY ($950 & UNDER),707.0,GARAGE/CARPORT,0,440.0,3400 MOTOR AV,0,34.024,-118.409
1097477,190313702,05/27/2019 12:00:00 AM,3,Southwest,312,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),301.0,GAS STATION,0,442.0,5100 W JEFFERSON BL,0,34.0255,-118.3548
1097478,191519471,10/10/2019 12:00:00 AM,15,N Hollywood,1511,649,DOCUMENT FORGERY / STOLEN FELONY,203.0,OTHER BUSINESS,0,649.0,7300 VARNA AV,0,34.2034,-118.4247
1097479,190712081,05/19/2019 12:00:00 AM,7,Wilshire,706,956,"LETTERS, LEWD - TELEPHONE CALLS, LEWD",708.0,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),0,956.0,600 N LA BREA AV,0,34.0819,-118.3441
1097480,190211901,05/23/2019 12:00:00 AM,2,Rampart,295,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,BURLINGTON AV,17TH ST,34.0404,-118.2822
1097481,190707244,02/27/2019 12:00:00 AM,7,Wilshire,762,649,DOCUMENT FORGERY / STOLEN FELONY,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,649.0,1400 HAYWORTH AV,0,34.0517,-118.3675
1097482,191404073,01/01/2019 12:00:00 AM,14,Pacific,1455,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,101.0,STREET,400.0,930.0,4300 KENYON AV,0,33.9923,-118.4284
1097483,190413807,08/26/2019 12:00:00 AM,4,Hollenbeck,411,624,BATTERY - SIMPLE ASSAULT,101.0,STREET,400.0,624.0,AVENUE 19,BROADWAY,34.0721,-118.2213
1097484,190322227,10/05/2019 12:00:00 AM,3,Southwest,335,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),101.0,STREET,0,420.0,3100 S 6TH AV,0,34.0263,-118.3236
1097485,191106297,02/16/2019 12:00:00 AM,11,Northeast,1101,330,BURGLARY FROM VEHICLE,109.0,PARK/PLAYGROUND,0,330.0,2700 VERMONT CANYON RD,0,34.1183,-118.2942
1097486,190417205,11/22/2019 12:00:00 AM,4,Hollenbeck,448,626,INTIMATE PARTNER - SIMPLE ASSAULT,504.0,OTHER RESIDENCE,400.0,626.0,1300 DE NEVE LN,0,34.0571,-118.1973
1097487,190622777,11/24/2019 12:00:00 AM,6,Hollywood,646,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",102.0,SIDEWALK,218.0,230.0,HOLLYWOOD,LAS PALMAS,34.1016,-118.3361
1097488,190517399,10/26/2019 12:00:00 AM,5,Harbor,558,440,THEFT PLAIN - PETTY ($950 & UNDER),101.0,STREET,0,440.0,OFARRELL,MESA,33.746,-118.2857
1097489,191712503,07/05/2019 12:00:00 AM,17,Devonshire,1777,354,THEFT OF IDENTITY,501.0,SINGLE FAMILY DWELLING,0,354.0,16500 BALLINGER ST,0,34.2438,-118.4914
1097490,191507069,02/26/2019 12:00:00 AM,15,N Hollywood,1549,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),122.0,"VEHICLE, PASSENGER/TRUCK",0,745.0,5500 FULCHER AV,0,34.17,-118.373
1097491,190921291,12/15/2019 12:00:00 AM,9,Van Nuys,935,900,VIOLATION OF COURT ORDER,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0,900.0,14100 CALVERT ST,0,34.1817,-118.44
1097492,191104671,01/13/2019 12:00:00 AM,11,Northeast,1124,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",210.0,RESTAURANT/FAST FOOD,0,740.0,3000 N SAN FERNANDO RD,0,34.1133,-118.2443
1097493,190916409,09/05/2019 12:00:00 AM,9,Van Nuys,915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",108.0,PARKING LOT,307.0,230.0,14300 VANOWEN ST,0,34.1976,-118.4443
1097494,192107510,03/20/2019 12:00:00 AM,21,Topanga,2177,888,TRESPASSING,501.0,SINGLE FAMILY DWELLING,0,888.0,21600 BURBANK BL,0,34.1733,-118.6002
1097495,190918117,09/19/2019 12:00:00 AM,9,Van Nuys,964,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",122.0,"VEHICLE, PASSENGER/TRUCK",0,740.0,4900 TYRONE AV,0,34.1594,-118.4443
1097496,191909179,04/20/2019 12:00:00 AM,19,Mission,1974,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),404.0,DEPARTMENT STORE,0,442.0,14500 NORDHOFF ST,0,34.2354,-118.4481
1097497,191515223,08/04/2019 12:00:00 AM,15,N Hollywood,1503,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",122.0,"VEHICLE, PASSENGER/TRUCK",0,740.0,6900 LAUREL CANYON BL,0,34.2003,-118.4002
1097498,192014082,07/22/2019 12:00:00 AM,20,Olympic,2027,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,501.0,SINGLE FAMILY DWELLING,400.0,627.0,600 S KENMORE AV,0,34.0636,-118.2966
1097499,191910016,05/06/2019 12:00:00 AM,19,Mission,1999,330,BURGLARY FROM VEHICLE,101.0,STREET,0,330.0,7900 WOODMAN AV,0,34.2146,-118.4309
1097500,190912474,06/17/2019 12:00:00 AM,9,Van Nuys,904,310,BURGLARY,501.0,SINGLE FAMILY DWELLING,0,310.0,15200 VALERIO ST,0,34.2048,-118.464
1097501,191813152,05/30/2019 12:00:00 AM,18,Southeast,1832,510,VEHICLE - STOLEN,101.0,STREET,0,510.0,200 W 106TH ST,0,33.9401,-118.2762
1097502,191522061,12/04/2019 12:00:00 AM,15,N Hollywood,1529,440,THEFT PLAIN - PETTY ($950 & UNDER),102.0,SIDEWALK,0,440.0,10500 VICTORY BL,0,34.1849,-118.3597
1097503,191610480,06/14/2019 12:00:00 AM,16,Foothill,1685,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),108.0,PARKING LOT,0,420.0,8400 LANKERSHIM BL,0,34.2225,-118.3878
1097504,192109814,05/07/2019 12:00:00 AM,21,Topanga,2111,354,THEFT OF IDENTITY,501.0,SINGLE FAMILY DWELLING,0,354.0,22800 SATICOY ST,0,34.213,-118.6458
1097505,190718550,10/25/2019 12:00:00 AM,7,Wilshire,767,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",203.0,OTHER BUSINESS,0,341.0,4100 VENICE BL,0,34.0457,-118.3255
1097506,191813437,06/03/2019 12:00:00 AM,18,Southeast,1801,210,ROBBERY,103.0,ALLEY,400.0,210.0,92ND,VERMONT,33.9528,-118.2915
1097507,190610213,04/15/2019 12:00:00 AM,6,Hollywood,649,815,SEXUAL PENETRATION W/FOREIGN OBJECT,718.0,MASSAGE PARLOR,400.0,815.0,5300 W SUNSET BL,0,34.0999,-118.3038
1097508,190119094,07/06/2019 12:00:00 AM,1,Central,156,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,930.0,400 E 5TH ST,0,34.0446,-118.245
1097509,191811111,04/29/2019 12:00:00 AM,18,Southeast,1863,624,BATTERY - SIMPLE ASSAULT,203.0,OTHER BUSINESS,400.0,624.0,AVALON,IMPERIAL HY,33.9311,-118.2652
1097510,191709717,05/06/2019 12:00:00 AM,17,Devonshire,1767,440,THEFT PLAIN - PETTY ($950 & UNDER),101.0,STREET,0,440.0,18100 LASSEN ST,0,34.25,-118.5273
1097511,191421445,09/24/2019 12:00:00 AM,14,Pacific,1412,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),101.0,STREET,0,745.0,200 ROSE AV,0,33.9962,-118.4777
1097512,191419962,09/11/2019 12:00:00 AM,14,Pacific,1431,622,BATTERY ON A FIREFIGHTER,117.0,BEACH,400.0,622.0,OCEAN FRONT WK,HORIZON,33.988,-118.4745
1097513,191412448,01/01/2019 12:00:00 AM,14,Pacific,1437,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",120.0,STORAGE SHED,0,341.0,3600 GREENFIELD AV,0,34.0167,-118.4183
1097514,191215697,06/07/2019 12:00:00 AM,12,77th Street,1245,330,BURGLARY FROM VEHICLE,121.0,YARD (RESIDENTIAL/BUSINESS),0,330.0,1500 W 64TH ST,0,33.9814,-118.3024
1097515,190129268,11/14/2019 12:00:00 AM,1,Central,153,626,INTIMATE PARTNER - SIMPLE ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,626.0,200 W 5TH ST,0,34.0474,-118.2496
1097516,191511852,05/19/2019 12:00:00 AM,15,N Hollywood,1543,330,BURGLARY FROM VEHICLE,707.0,GARAGE/CARPORT,0,330.0,5200 VANTAGE AV,0,34.1649,-118.3982
1097517,191610798,06/24/2019 12:00:00 AM,16,Foothill,1617,664,"BUNCO, PETTY THEFT",501.0,SINGLE FAMILY DWELLING,0,664.0,10700 SHERMAN GROVE AV,0,34.2633,-118.3201
1097518,190115309,05/28/2019 12:00:00 AM,1,Central,182,330,BURGLARY FROM VEHICLE,101.0,STREET,0,330.0,1000 S HILL ST,0,34.042,-118.2625
1097519,190105066,01/16/2019 12:00:00 AM,1,Central,192,624,BATTERY - SIMPLE ASSAULT,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,624.0,1500 S HOPE ST,0,34.0371,-118.2672
1097520,191407498,02/25/2019 12:00:00 AM,14,Pacific,1409,330,BURGLARY FROM VEHICLE,707.0,GARAGE/CARPORT,0,330.0,3700 BAGLEY AV,0,34.0277,-118.3968
1097521,190411039,06/14/2019 12:00:00 AM,4,Hollenbeck,469,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),103.0,ALLEY,0,420.0,3400 E 2ND ST,0,34.0354,-118.1961
1097522,191818968,08/25/2019 12:00:00 AM,18,Southeast,1851,903,CONTEMPT OF COURT,501.0,SINGLE FAMILY DWELLING,515.0,903.0,800 W EL SEGUNDO BL,0,33.9164,-118.2894
1097523,192013349,07/07/2019 12:00:00 AM,20,Olympic,2055,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),101.0,STREET,0,420.0,3100 SAN MARINO ST,0,34.0545,-118.2976
1097524,191218932,07/23/2019 12:00:00 AM,12,77th Street,1215,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,101.0,STREET,400.0,236.0,55TH ST,NORMANDIE AV,33.9923,-118.3002
1097525,191218176,07/13/2019 12:00:00 AM,12,77th Street,1265,624,BATTERY - SIMPLE ASSAULT,101.0,STREET,400.0,624.0,8400 S NORMANDIE AV,0,33.9625,-118.3003
1097526,191407276,02/17/2019 12:00:00 AM,14,Pacific,1497,510,VEHICLE - STOLEN,707.0,GARAGE/CARPORT,0,510.0,5200 W CENTURY BL,0,33.9454,-118.3701
1097527,201504517,12/23/2019 12:00:00 AM,15,N Hollywood,1521,440,THEFT PLAIN - PETTY ($950 & UNDER),510.0,NURSING/CONVALESCENT/RETIREMENT HOME,0,440.0,13400 SHERMAN WY,0,34.2012,-118.4247
1097528,191513773,07/08/2019 12:00:00 AM,15,N Hollywood,1569,624,BATTERY - SIMPLE ASSAULT,103.0,ALLEY,400.0,624.0,4200 E CAHUENGA BL,0,34.146,-118.3615
1097529,191821825,10/21/2019 12:00:00 AM,18,Southeast,1846,624,BATTERY - SIMPLE ASSAULT,501.0,SINGLE FAMILY DWELLING,400.0,624.0,11100 ANTWERP ST,0,33.9348,-118.2485
1097530,190908680,03/31/2019 12:00:00 AM,9,Van Nuys,991,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",101.0,STREET,0,740.0,15000 VALLEY VISTA BL,0,34.1471,-118.4611
1097531,190618677,09/05/2019 12:00:00 AM,6,Hollywood,647,805,PIMPING,503.0,HOTEL,0,805.0,6200 HOLLYWOOD BL,0,34.1017,-118.3245
1097532,190612021,05/17/2019 12:00:00 AM,6,Hollywood,645,664,"BUNCO, PETTY THEFT",501.0,SINGLE FAMILY DWELLING,0,664.0,1400 N HIGHLAND AV,0,34.1006,-118.3417
1097533,190909043,04/09/2019 12:00:00 AM,9,Van Nuys,952,440,THEFT PLAIN - PETTY ($950 & UNDER),210.0,RESTAURANT/FAST FOOD,0,440.0,5500 SEPULVEDA BL,0,34.1703,-118.4662
1097534,191604364,01/11/2019 12:00:00 AM,16,Foothill,1637,624,BATTERY - SIMPLE ASSAULT,203.0,OTHER BUSINESS,400.0,624.0,8300 FOOTHILL BL,0,34.2634,-118.3074
1097535,190712689,06/19/2019 12:00:00 AM,7,Wilshire,784,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",707.0,GARAGE/CARPORT,311.0,230.0,REDONDO,BANGOR,34.0366,-118.3547
1097536,190517676,10/30/2019 12:00:00 AM,5,Harbor,514,901,VIOLATION OF RESTRAINING ORDER,710.0,OTHER PREMISE,0,901.0,1400 W Q ST,0,33.7941,-118.2803
1097537,190508201,04/07/2019 12:00:00 AM,5,Harbor,511,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,101.0,STREET,207.0,236.0,253RD ST,SENATOR,33.7948,-118.3027
1097538,200115071,09/24/2019 12:00:00 AM,1,Central,155,440,THEFT PLAIN - PETTY ($950 & UNDER),726.0,POLICE FACILITY,0,440.0,200 E 6TH ST,0,34.0448,-118.2474
1097539,190122574,09/07/2019 12:00:00 AM,1,Central,185,626,INTIMATE PARTNER - SIMPLE ASSAULT,101.0,STREET,400.0,626.0,900 SANTEE ST,0,34.0401,-118.2533
1097540,191710561,05/25/2019 12:00:00 AM,17,Devonshire,1725,310,BURGLARY,501.0,SINGLE FAMILY DWELLING,0,310.0,10700 BAILE AV,0,34.2646,-118.5626
1097541,191605396,02/08/2019 12:00:00 AM,16,Foothill,1601,310,BURGLARY,221.0,PUBLIC STORAGE,0,310.0,12600 FOOTHILL BL,0,34.2865,-118.4161
1097542,190606708,02/14/2019 12:00:00 AM,6,Hollywood,642,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),101.0,STREET,0,420.0,1400 N SPAULDING AV,0,34.0962,-118.3571
1097543,190504961,01/21/2019 12:00:00 AM,5,Harbor,563,310,BURGLARY,707.0,GARAGE/CARPORT,0,310.0,500 W 17TH ST,0,33.7288,-118.288
1097544,191517405,09/15/2019 12:00:00 AM,15,N Hollywood,1555,310,BURGLARY,220.0,NAIL SALON,0,310.0,4700 VINELAND AV,0,34.1556,-118.3703
1097545,191115191,08/09/2019 12:00:00 AM,11,Northeast,1162,310,BURGLARY,118.0,CONSTRUCTION SITE,500.0,310.0,4100 SANTA MONICA BL,0,34.0947,-118.2877
1097546,191514494,07/04/2019 12:00:00 AM,15,N Hollywood,1541,440,THEFT PLAIN - PETTY ($950 & UNDER),501.0,SINGLE FAMILY DWELLING,0,440.0,CHANDLER,BELLAIRE,34.1683,-118.4094
1097547,190814576,08/21/2019 12:00:00 AM,8,West LA,858,956,"LETTERS, LEWD - TELEPHONE CALLS, LEWD",501.0,SINGLE FAMILY DWELLING,0,956.0,1700 S DURANGO AV,0,34.0494,-118.3885
1097548,192112450,07/07/2019 12:00:00 AM,21,Topanga,2156,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),404.0,DEPARTMENT STORE,0,442.0,6700 TOPANGA CANYON BL,0,34.1926,-118.6059
1097549,191011295,06/20/2019 12:00:00 AM,10,West Valley,1061,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",101.0,STREET,307.0,230.0,19400 VENTURA BL,0,34.1727,-118.5557
1097550,190920068,11/18/2019 12:00:00 AM,9,Van Nuys,991,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",501.0,SINGLE FAMILY DWELLING,0,740.0,14800 VALLEY VISTA BL,0,34.1465,-118.4575
1097551,191522466,12/21/2019 12:00:00 AM,15,N Hollywood,1555,440,THEFT PLAIN - PETTY ($950 & UNDER),119.0,"PORCH, RESIDENTIAL",0,440.0,5000 TUJUNGA AV,0,34.1614,-118.379
1097552,191220034,08/08/2019 12:00:00 AM,12,77th Street,1231,330,BURGLARY FROM VEHICLE,501.0,SINGLE FAMILY DWELLING,0,330.0,4300 W 59TH PL,0,33.9862,-118.35
1097553,190208620,03/21/2019 12:00:00 AM,2,Rampart,257,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",203.0,OTHER BUSINESS,0,740.0,1500 W 6TH ST,0,34.0566,-118.2681
1097554,191522002,12/13/2019 12:00:00 AM,15,N Hollywood,1562,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",122.0,"VEHICLE, PASSENGER/TRUCK",0,740.0,4600 COLDWATER CANYON AV,0,34.154,-118.4138
