ID,APN,R_Date,P_Type,P_Zip
23899,2531026025,01/31/2017,Single Family,91342
23900,2631005024,12/06/2017,Single Family,91352
23901,2106011093,03/13/2017,Non-Residential,91306
23902,2870017002,03/09/2017,Single Family,91326
23903,6022024022,01/11/2017,Single Family,90003
23904,5550002025,06/27/2017,Single Family,90046
23905,5113009009,01/03/2017,Single Family,90011
23906,5442019030,01/17/2017,Single Family,90039
23907,5015020012,01/10/2017,Multi-Family,90062
23908,7456002032,01/30/2017,Single Family,90731
23909,2656022246,04/10/2017,Single Family,91343
23910,2723007014,01/10/2017,Single Family,91311
23911,2202006026,11/03/2017,Single Family,91325
23912,6048022054,02/03/2017,Multi-Family,90002
23913,7455009004,01/16/2017,Multi-Family,90731
23914,5042005042,02/20/2017,Single Family,90018
23915,2510002033,03/29/2017,Single Family,91342
23916,2010006003,01/05/2017,Single Family,91304
23917,5027012015,04/03/2017,Single Family,90008
23918,2103013026,01/03/2017,Single Family,91335
23919,2731029080,01/19/2017,Single Family,91325
23920,2601051027,07/20/2017,Single Family,91344
23921,2329002010,01/05/2017,Multi-Family,91401
23922,6016030027,01/19/2017,Single Family,90047
23923,6065013022,03/07/2017,Multi-Family,90059
23924,2660017015,01/09/2017,Single Family,91345
23925,2692024007,09/08/2017,Single Family,91325
23926,2666020019,01/24/2017,Single Family,91344
23927,6030022014,01/03/2017,Multi-Family,90003
23928,5078033017,06/14/2017,Multi-Family,90006
23929,2042002012,07/14/2017,Single Family,91367
23930,5090012016,01/19/2017,Single Family,90019
23931,5420010029,08/14/2017,Single Family,90026
23932,2022008002,12/13/2017,Single Family,91307
23933,4007025016,02/17/2017,Single Family,90043
23934,2651019014,01/01/2017,Single Family,91343
23935,2561031005,02/15/2017,Single Family,91352
23936,2074006028,11/29/2017,Single Family,91364
23937,2169005016,10/03/2017,Single Family,91364
23938,2368011025,01/17/2017,Single Family,91604
23939,5304015011,10/03/2017,Single Family,90031
23940,5103018030,01/12/2017,Multi-Family,90011
23941,2104031098,01/06/2017,Single Family,91335
23942,2697003008,01/02/2017,Single Family,91344
23943,2528035013,11/01/2017,Single Family,91040
23944,2359022001,01/09/2017,Single Family,91423
23945,2611022001,08/04/2017,Single Family,91342
23946,2236014012,01/10/2017,Multi-Family,91411
23947,2582040102,01/12/2017,Single Family,91342
23948,5003006026,04/17/2017,Single Family,90062
23949,5081015001,08/25/2017,Multi-Family,90019
23950,2504007210,01/17/2017,Single Family,91342
23951,5103002026,06/06/2017,Multi-Family,90011
23952,2606005053,01/06/2017,Single Family,91344
23953,2326023003,08/09/2017,Single Family,91401
23954,5475007023,01/09/2017,Single Family,90065
23955,5455009002,01/06/2017,Single Family,90065
23956,5062007012,01/25/2017,Multi-Family,90016
23957,2266008035,10/27/2017,Single Family,91423
23958,5477025012,04/17/2017,Single Family,90042
23959,5021004026,01/04/2017,Single Family,90062
23960,6051002016,01/10/2017,Single Family,90002
23961,5563027005,01/20/2017,Single Family,90046
23962,4294006056,01/17/2017,Single Family,90292
23963,5485005016,01/09/2017,Single Family,90042
23964,2780007045,06/12/2017,Single Family,91306
23965,2233004009,01/01/2017,Single Family,91406
23966,2357026005,01/02/2017,Single Family,91607
23967,5535007006,11/13/2017,Single Family,90038
23968,2701043034,01/26/2017,Single Family,91326
23969,5006019025,01/05/2017,Single Family,90043
23970,6068012011,04/20/2017,Single Family,90059
23971,2755009014,01/05/2017,Single Family,91325
23972,6004014019,06/06/2017,Multi-Family,90044
23973,2344016008,01/30/2017,Single Family,91401
23974,5116007035,04/11/2017,Multi-Family,90011
23975,6051023030,12/19/2017,Single Family,90002
23976,6073017025,03/21/2017,Single Family,90061
23977,2258026059,01/03/2017,Single Family,91356
23978,6003011023,01/04/2017,Multi-Family,90044
23979,6017005015,01/19/2017,Multi-Family,90047
23980,2697020011,07/18/2017,Single Family,91344
23981,5427003006,02/14/2017,Single Family,90029
23982,2328017029,02/03/2017,Single Family,91405
23983,2696015016,12/08/2017,Single Family,91344
23984,2644027181,04/24/2017,Single Family,91402
23985,5040019030,05/01/2017,Single Family,90007
23986,5456010003,01/17/2017,Single Family,90065
23987,2632020022,07/26/2017,Single Family,91352
23988,6075008009,01/01/2017,Single Family,90044
23989,2559021063,01/07/2017,Single Family,91040
23990,6065031028,03/14/2017,Single Family,90002
23991,2723007014,08/02/2017,Single Family,91311
23992,2647030128,01/19/2017,Single Family,91402
23993,5307004030,08/11/2017,Single Family,90032
23994,2146043001,08/09/2017,Single Family,91367
23995,5077002041,01/06/2017,Single Family,90020
23996,2171007016,06/23/2017,Single Family,91364
23997,2316002030,01/11/2017,Single Family,91605
23998,6052017010,01/16/2017,Single Family,90003
23999,2644021018,03/15/2017,Single Family,91331
24000,2607018023,01/18/2017,Single Family,91344
24001,7416002028,05/31/2017,Single Family,90744
24002,5113009007,12/27/2017,Multi-Family,90011
24003,2148017006,03/28/2017,Single Family,91306
24004,5588019001,06/27/2017,Single Family,90027
24005,4416020064,04/20/2017,Vacant Residential,90272
24006,2651001148,01/04/2017,Single Family,91343
24007,2726011023,01/02/2017,Single Family,91324
24008,2429012012,01/17/2017,Single Family,90068
24009,4286017044,01/04/2017,Single Family,90291
24010,2747023172,02/23/2017,Single Family,91311
24011,2611027015,03/10/2017,Single Family,91342
24012,5005003023,01/23/2017,Single Family,90043
24013,2727017043,01/02/2017,Single Family,91311
24014,2616003006,01/06/2017,Single Family,91340
24015,2822006021,01/31/2017,Single Family,91326
24016,2723012044,11/14/2017,Single Family,91311
24017,2355019028,01/03/2017,Single Family,91607
24018,5055001023,12/19/2017,Multi-Family,90007
24019,5093027176,01/05/2017,Single Family,90010
24020,2354005043,01/18/2017,Single Family,91601
24021,2151008048,01/02/2017,Single Family,91367
24022,2656001013,03/15/2017,Single Family,91343
24023,2265021013,01/05/2017,Multi-Family,91423
24024,2532010072,01/02/2017,Single Family,91331
24025,5054035012,01/27/2017,Multi-Family,90007
24026,5556008028,01/12/2017,Single Family,90046
24027,2126002008,03/27/2017,Single Family,91335
24028,2505028019,01/11/2017,Single Family,91342
24029,5020013019,01/03/2017,Multi-Family,90037
24030,2184015008,01/20/2017,Single Family,91316
24031,2601038050,01/16/2017,Single Family,91344
24032,5216010027,01/12/2017,Single Family,90032
24033,5104026012,08/11/2017,Single Family,90011
24034,2656017016,06/14/2017,Single Family,91343
24035,5302015135,03/22/2017,Single Family,90042
24036,5083002015,07/03/2017,Multi-Family,90019
24037,2202010008,02/20/2017,Single Family,91406
24038,2180017024,01/03/2017,Single Family,91356
24039,2153010024,10/26/2017,Single Family,91367
24040,2524020007,10/10/2017,Single Family,91340
24041,5087012024,01/11/2017,Single Family,90035
24042,6018018026,01/20/2017,Single Family,90047
24043,2156025108,01/31/2017,Single Family,91356
24044,4117004012,01/03/2017,Single Family,90293
24045,2601041062,01/31/2017,Single Family,91344
24046,2701007123,10/30/2017,Single Family,91326
24047,6035014007,01/18/2017,Single Family,90047
24048,5503024129,01/02/2017,Single Family,90020
24049,2034018005,01/24/2017,Single Family,91307
24050,5538012003,01/17/2017,Single Family,90029
24051,2027006014,01/25/2017,Single Family,91307
24052,2368021016,01/14/2017,Single Family,91604
24053,2634039040,03/15/2017,Single Family,91352
24054,4228001010,03/08/2017,Multi-Family,90291
24055,4211025104,01/03/2017,Single Family,90094
24056,2507005017,01/31/2017,Single Family,91342
24057,5583013014,01/17/2017,Single Family,90068
24058,2137019036,07/03/2017,Single Family,91306
24059,5493029006,03/13/2017,Single Family,90042
24060,5583013014,07/03/2017,Single Family,90068
24061,5570003019,01/17/2017,Single Family,90046
24062,4360029187,01/17/2017,Single Family,90024
24063,2254017003,03/29/2017,Single Family,91316
24064,5174003003,06/15/2017,Single Family,90033
24065,2103004018,03/09/2017,Single Family,91335
24066,6037019012,01/03/2017,Single Family,90047
24067,2118006022,01/03/2017,Single Family,91335
24068,2204035007,01/25/2017,Single Family,91406
24069,5070003002,01/16/2017,Single Family,90019
24070,5035032019,01/05/2017,Multi-Family,90062
24071,5066008008,02/22/2017,Multi-Family,90035
24072,6031019007,01/04/2017,Multi-Family,90003
24073,2764003008,08/23/2017,Single Family,91325
24074,5135032018,01/04/2017,Multi-Family,90015
24075,2552016012,01/09/2017,Single Family,91040
24076,2274024029,01/05/2017,Single Family,91423
24077,2135022010,06/07/2017,Single Family,99999
24078,5404010005,06/28/2017,Multi-Family,90026
24079,6070014021,01/18/2017,Single Family,90059
24080,2615024006,01/17/2017,Single Family,91345
24081,5022024018,06/15/2017,Single Family,90008
24082,2768010025,01/16/2017,Single Family,91325
24083,7422001011,04/10/2017,Single Family,90744
24084,2102020015,01/03/2017,Single Family,91335
24085,6048022004,01/03/2017,Multi-Family,90002
24086,2629016004,01/24/2017,Single Family,91352
24087,2547002005,06/12/2017,Single Family,91040
24088,2556005016,01/12/2017,Single Family,91040
24089,2148016006,01/10/2017,Single Family,91306
24090,2174017011,12/15/2017,Single Family,91364
24091,2038020040,07/25/2017,Single Family,91307
24092,2078004007,06/12/2017,Single Family,91364
24093,2741001040,01/05/2017,Single Family,91311
24094,2381025015,03/09/2017,Single Family,91604
24095,6001003027,01/16/2017,Single Family,90047
24096,7421014027,01/06/2017,Single Family,90744
24097,2375005003,01/09/2017,Single Family,91604
24098,2532011094,09/14/2017,Single Family,91331
24099,6038008050,01/18/2017,Single Family,90044
24100,2360026041,03/08/2017,Single Family,91423
24101,2107011108,01/03/2017,Single Family,91306
24102,2324025019,03/15/2017,Single Family,91605
24103,5080034028,01/04/2017,Multi-Family,90006
24104,5061003006,01/23/2017,Single Family,90016
24105,2627010006,01/18/2017,Single Family,91331
24106,6039009002,10/26/2017,Single Family,90044
24107,5202011035,08/03/2017,Multi-Family,90033
24108,5467021031,01/13/2017,Multi-Family,90065
24109,2501022048,01/24/2017,Single Family,91342
24110,2717013048,01/31/2017,Single Family,91326
24111,2644030090,01/18/2017,Single Family,91402
24112,5480001003,01/23/2017,Single Family,90042
24113,5542022012,01/19/2017,Multi-Family,90029
24114,2181014014,01/10/2017,Single Family,91356
24115,2679020026,02/17/2017,Single Family,91344
24116,2631026015,04/17/2017,Single Family,91352
24117,5493003022,01/12/2017,Multi-Family,90042
24118,6038022013,01/02/2017,Single Family,90044
24119,6057014012,01/19/2017,Single Family,90047
24120,2644025106,07/18/2017,Single Family,91402
24121,4286009038,01/04/2017,Single Family,90291
24122,4255015009,01/31/2017,Single Family,90064
24123,5047007013,01/26/2017,Single Family,90016
24124,2184011006,08/08/2017,Single Family,91356
24125,4242014024,09/20/2017,Multi-Family,90291
24126,2669025015,01/16/2017,Single Family,91343
24127,6032031026,05/24/2017,Single Family,90003
24128,5515001007,09/22/2017,Single Family,90004
24129,5529003071,01/04/2017,Single Family,90069
24130,4308015014,06/28/2017,Single Family,90064
24131,6004034005,01/31/2017,Multi-Family,90044
24132,6061017029,03/24/2017,Multi-Family,90044
24133,2785008028,01/02/2017,Single Family,91324
24134,2222022009,01/10/2017,Single Family,91406
24135,2220004092,01/04/2017,Single Family,91405
24136,4357002008,04/11/2017,Single Family,90210
24137,5505026006,01/10/2017,Single Family,90020
24138,2677014003,01/16/2017,Single Family,91343
24139,2167019034,01/03/2017,Single Family,91364
24140,2257011020,01/16/2017,Single Family,91316
24141,2688040032,01/11/2017,Single Family,91343
24142,2701049042,01/03/2017,Single Family,91326
24143,2156004003,01/02/2017,Single Family,91356
24144,2566004026,02/02/2017,Vacant Residential,91042
24145,2618018003,02/07/2017,Multi-Family,91331
24146,6039011007,07/20/2017,Non-Residential,90044
24147,5032013045,01/19/2017,Single Family,90008
24148,7349005007,03/20/2017,Single Family,90501
24149,2688030027,08/18/2017,Single Family,91343
24150,6016010005,01/10/2017,Single Family,90047
24151,2153028021,02/20/2017,Single Family,91356
24152,2110014090,01/03/2017,Single Family,91304
24153,6037026049,06/15/2017,Single Family,90047
24154,2106017013,01/31/2017,Single Family,91306
24155,2171014088,01/05/2017,Single Family,91364
24156,5058016011,01/06/2017,Single Family,90018
24157,2224007044,01/09/2017,Single Family,91406
24158,2301017001,04/18/2017,Multi-Family,91605
24159,5229004021,01/20/2017,Single Family,90063
24160,5206006009,01/19/2017,Multi-Family,90031
24161,5057017023,01/01/2017,Single Family,90016
24162,5526007017,01/20/2017,Single Family,90046
24163,2044012014,01/02/2017,Single Family,91367
24164,6063023018,01/06/2017,Single Family,90003
24165,5059011006,01/05/2017,Single Family,90018
24166,2115002012,02/20/2017,Single Family,91306
24167,5003034009,04/11/2017,Multi-Family,90062
24168,2661025014,03/29/2017,Single Family,91343
24169,7442030111,04/11/2017,Single Family,90732
24170,2405004013,01/24/2017,Single Family,91352
24171,2350002016,03/24/2017,Single Family,91601
24172,2701063219,03/03/2017,Single Family,91326
24173,2401044038,01/18/2017,Single Family,91504
24174,7415003006,01/06/2017,Single Family,90744
24175,2660016015,01/31/2017,Multi-Family,91345
24176,2107017149,01/02/2017,Single Family,91306
24177,7410023027,01/06/2017,Multi-Family,90710
24178,5029011013,01/23/2017,Single Family,90008
24179,2184031007,01/03/2017,Single Family,91316
24180,2127002030,03/21/2017,Single Family,91335
24181,5518019019,01/05/2017,Single Family,90004
24182,5548008045,01/23/2017,Single Family,90046
24183,5114030018,01/16/2017,Single Family,90011
24184,2190006012,01/10/2017,Single Family,91364
24185,5013019030,08/31/2017,Single Family,90043
24186,2662001024,01/02/2017,Single Family,91344
24187,2329002009,01/25/2017,Multi-Family,91401
24188,2116018203,02/16/2017,Single Family,91335
24189,5307014012,03/02/2017,Multi-Family,90032
24190,6015002008,01/30/2017,Multi-Family,90047
24191,5027003016,04/26/2017,Single Family,90008
24192,2512028062,02/20/2017,Single Family,91342
24193,2727023011,01/03/2017,Single Family,91311
24194,5082018026,01/19/2017,Single Family,90019
24195,5019017012,01/05/2017,Multi-Family,90037
24196,2504008002,11/01/2017,Single Family,91342
24197,7559031001,03/14/2017,Single Family,90732
24198,2360026041,08/03/2017,Single Family,91423
24199,2692024001,01/18/2017,Single Family,91325
24200,2651013028,05/15/2017,Single Family,91402
24201,4312021036,06/12/2017,Single Family,90034
24202,4392001008,06/27/2017,Single Family,90069
24203,4326001143,01/16/2017,Single Family,90024
24204,2711019013,04/18/2017,Single Family,91344
24205,5033017031,04/17/2017,Single Family,90018
24206,5029022016,03/13/2017,Single Family,90008
24207,2605003020,01/01/2017,Single Family,91344
24208,2528016013,01/02/2017,Single Family,91352
24209,2656020003,03/10/2017,Single Family,91343
24210,6054003028,01/31/2017,Multi-Family,90044
24211,2651012053,01/18/2017,Single Family,91402
24212,6039012030,12/04/2017,Single Family,90044
24213,2511025015,03/14/2017,Single Family,91342
24214,2542019010,09/27/2017,Single Family,91040
24215,7562015008,10/27/2017,Single Family,90732
24216,2274003005,06/08/2017,Single Family,91423
24217,2266013054,01/09/2017,Single Family,91423
24218,2275030004,01/03/2017,Single Family,91423
24219,4229008033,03/03/2017,Single Family,90292
24220,7442005012,04/12/2017,Single Family,90731
24221,6065002010,11/20/2017,Single Family,90002
24222,6015033012,11/22/2017,Single Family,90047
24223,6074022008,03/03/2017,Single Family,90061
24224,2656005189,11/30/2017,Single Family,91343
24225,6023001015,06/14/2017,Single Family,90001
24226,2271008014,04/12/2017,Single Family,91423
24227,2683019006,01/31/2017,Single Family,91344
24228,5564015016,06/28/2017,Single Family,90046
24229,6066010018,06/06/2017,Single Family,90002
24230,2220015009,01/03/2017,Single Family,91405
24231,6002013014,11/06/2017,Single Family,90047
24232,2503010029,01/05/2017,Single Family,91342
24233,2325020017,07/26/2017,Single Family,91606
24234,4327007003,01/30/2017,Multi-Family,90024
24235,4305013003,02/06/2017,Single Family,90035
24236,6048034019,08/24/2017,Multi-Family,90002
24237,5052009022,01/04/2017,Single Family,90018
24238,5078033017,04/11/2017,Multi-Family,90006
24239,5003020004,07/24/2017,Multi-Family,90062
24240,4370022014,08/25/2017,Single Family,90077
24241,2341013013,03/15/2017,Single Family,91607
24242,2625027016,09/12/2017,Single Family,91331
24243,4262017043,01/19/2017,Single Family,90025
24244,2378024026,11/06/2017,Single Family,91604
24245,2779011034,03/15/2017,Single Family,93063
