,APN,Registered Date,Property Type,Property Zip
27493,5060029013,01/29/2018,Single Family,90018.0
27494,5202011035,01/15/2018,Multi-Family,90033.0
27495,6004040032,08/02/2018,Single Family,90003.0
27496,5047012018,01/01/2018,Single Family,90016.0
27497,4378016008,06/12/2018,Single Family,90077.0
27498,4009005005,09/24/2018,Single Family,90043.0
27499,5569013043,01/22/2018,Single Family,90046.0
27500,2190006012,01/02/2018,Single Family,91364.0
27501,5206006016,01/15/2018,Multi-Family,90031.0
27502,2074023002,01/29/2018,Single Family,91364.0
27503,5587026039,03/19/2018,Single Family,90068.0
27504,5486021025,07/09/2018,Single Family,90042.0
27505,4371006009,02/27/2018,Single Family,90077.0
27506,2125023006,01/03/2018,Single Family,91335.0
27507,2116007012,01/17/2018,Single Family,91335.0
27508,2695006006,01/17/2018,Single Family,91344.0
27509,5207016018,01/04/2018,Single Family,90031.0
27510,6035001011,01/15/2018,Single Family,90047.0
27511,5074031012,01/22/2018,Multi-Family,90018.0
27512,2134008009,01/03/2018,Single Family,91306.0
27513,2682021035,04/19/2018,Single Family,91344.0
27514,5074016006,07/03/2018,Single Family,90006.0
27515,2148016006,01/02/2018,Single Family,91306.0
27516,4244006015,08/30/2018,Single Family,90066.0
27517,2870017002,01/17/2018,Single Family,91326.0
27518,6068005035,01/18/2018,Multi-Family,90002.0
27519,5214005055,01/09/2018,Single Family,90032.0
27520,6052017010,01/12/2018,Single Family,90003.0
27521,4244006015,08/10/2018,Single Family,90066.0
27522,5556022030,09/17/2018,Vacant Residential,90069.0
27523,5066008008,01/24/2018,Multi-Family,90035.0
27524,5486021023,01/25/2018,Single Family,90042.0
27525,5454015008,01/02/2018,Single Family,90065.0
27526,2184042007,01/22/2018,Single Family,91316.0
27527,7404028009,06/28/2018,Single Family,90744.0
27528,4490007003,08/06/2018,Single Family,90049.0
27529,2782026003,01/05/2018,Single Family,91324.0
27530,2118007006,01/03/2018,Single Family,91335.0
27531,6017005015,01/16/2018,Multi-Family,90047.0
27532,7442030170,08/20/2018,Single Family,90732.0
27533,2226021017,03/15/2018,Single Family,91406.0
27534,2010006003,01/11/2018,Single Family,91304.0
27535,7417015025,08/30/2018,Single Family,90744.0
27536,2149015025,01/09/2018,Single Family,91367.0
27537,2032010015,07/05/2018,Single Family,91367.0
27538,7470026019,08/28/2018,Single Family,90731.0
27539,2042018001,08/24/2018,Single Family,91367.0
27540,5420009006,01/05/2018,Single Family,90026.0
27541,7455009004,01/24/2018,Multi-Family,90731.0
27542,5686010026,05/04/2018,Single Family,90041.0
27543,2712005004,01/09/2018,Single Family,91344.0
27544,2731006010,01/17/2018,Single Family,91326.0
27545,5426018018,01/07/2018,Multi-Family,90026.0
27546,5307021005,01/04/2018,Single Family,90032.0
27547,2366031033,01/09/2018,Single Family,91604.0
27548,2787029004,01/12/2018,Single Family,91325.0
27549,5178008003,01/08/2018,Multi-Family,90063.0
27550,6035023012,03/15/2018,Multi-Family,90047.0
27551,2755012033,03/09/2018,Single Family,91325.0
27552,4286011002,03/22/2018,Multi-Family,90291.0
27553,2137019036,01/31/2018,Single Family,91306.0
27554,7442010006,08/14/2018,Single Family,90731.0
27555,2107011026,01/19/2018,Multi-Family,91306.0
27556,5061019010,08/27/2018,Multi-Family,90016.0
27557,5504028163,01/08/2018,Single Family,90005.0
27558,2606018021,09/13/2018,Single Family,91344.0
27559,7465019036,01/11/2018,Single Family,90731.0
27560,2264006128,01/31/2018,Single Family,91403.0
27561,5440013015,01/17/2018,Single Family,90039.0
27562,5066019014,01/10/2018,Single Family,90019.0
27563,2126017001,08/21/2018,Single Family,91335.0
27564,5021007026,03/28/2018,Multi-Family,90062.0
27565,4259030014,06/07/2018,Single Family,90064.0
27566,5121013017,01/30/2018,Multi-Family,90011.0
27567,7442030111,01/16/2018,Single Family,90732.0
27568,5177024011,08/06/2018,Multi-Family,90033.0
27569,5179013018,01/25/2018,Single Family,90063.0
27570,5029038004,01/18/2018,Single Family,90008.0
27571,5492004115,01/09/2018,Single Family,90402.0
27572,5056016021,08/06/2018,Multi-Family,90006.0
27573,4379004003,03/20/2018,Single Family,90077.0
27574,5208002006,01/09/2018,Single Family,90031.0
27575,6035025026,08/02/2018,Single Family,90047.0
27576,5454012037,09/05/2018,Single Family,90065.0
27577,5223013014,01/18/2018,Single Family,90032.0
27578,4012013021,03/15/2018,Single Family,90043.0
27579,2201005016,01/03/2018,Single Family,91325.0
27580,2040007001,02/21/2018,Single Family,91367.0
27581,5458015009,01/15/2018,Multi-Family,90065.0
27582,6057012025,09/26/2018,Single Family,90047.0
27583,5155012200,01/05/2018,Single Family,90064.0
27584,5046018002,01/12/2018,Single Family,90016.0
27585,5213032097,01/26/2018,Single Family,90032.0
27586,5302003122,01/31/2018,Single Family,90042.0
27587,2174025004,01/12/2018,Single Family,91364.0
27588,2103022026,08/10/2018,Single Family,91335.0
27589,7442005012,01/31/2018,Single Family,90731.0
27590,5077002041,01/02/2018,Single Family,90020.0
27591,5155012058,01/02/2018,Single Family,90064.0
27592,6083023012,01/18/2018,Single Family,90061.0
27593,5211014004,01/22/2018,Multi-Family,90031.0
27594,2706032027,06/12/2018,Single Family,91311.0
27595,2375002037,01/02/2018,Single Family,91604.0
27596,5101010006,01/05/2018,Single Family,90011.0
27597,5033011021,08/20/2018,Single Family,90018.0
27598,5031011006,01/03/2018,Single Family,90008.0
27599,5060016015,01/11/2018,Multi-Family,90018.0
27600,4226004020,01/09/2018,Multi-Family,90291.0
27601,2360026041,01/10/2018,Single Family,91423.0
27602,5569018001,01/08/2018,Single Family,90046.0
27603,2284008043,05/31/2018,Single Family,91436.0
27604,2041021013,06/05/2018,Single Family,91367.0
27605,5586017062,01/25/2018,Single Family,90068.0
27606,6057004007,05/25/2018,Single Family,90047.0
27607,5049011027,01/04/2018,Single Family,90016.0
27608,7469007041,05/04/2018,Single Family,90731.0
27609,5058003013,01/08/2018,Single Family,90018.0
27610,2355016057,01/16/2018,Single Family,91607.0
27611,2022008002,09/05/2018,Single Family,91307.0
27612,5053015030,09/05/2018,Single Family,90018.0
27613,2146007029,01/24/2018,Single Family,91367.0
27614,2125028001,01/01/2018,Single Family,91335.0
27615,5445001010,01/12/2018,Single Family,90031.0
27616,6022024022,01/09/2018,Single Family,90003.0
27617,4254004012,01/12/2018,Single Family,90064.0
27618,5059022015,01/08/2018,Multi-Family,90018.0
27619,2190003026,01/16/2018,Single Family,91364.0
27620,5185018030,01/10/2018,Multi-Family,90033.0
27621,5058020017,01/01/2018,Multi-Family,90018.0
27622,2787029004,01/07/2018,Single Family,91325.0
27623,2367005034,01/11/2018,Single Family,91604.0
27624,2107014079,01/09/2018,Single Family,91306.0
27625,2787032004,08/17/2018,Single Family,91325.0
27626,2420033008,01/31/2018,Single Family,91602.0
27627,6017006015,05/24/2018,Single Family,90047.0
27628,4012019014,09/12/2018,Single Family,90043.0
27629,2360007048,02/15/2018,Single Family,91423.0
27630,2024009002,01/29/2018,Single Family,91303.0
27631,2425016027,02/02/2018,Single Family,90068.0
27632,5058001012,02/02/2018,Single Family,90018.0
27633,5216007004,01/03/2018,Multi-Family,90032.0
27634,5514006042,02/26/2018,Single Family,90048.0
27635,5683025023,05/16/2018,Single Family,90041.0
27636,5053023050,07/12/2018,Single Family,90018.0
27637,2265016062,09/28/2018,Single Family,91423.0
27638,4312021036,01/09/2018,Single Family,90034.0
27639,2106033038,07/11/2018,Single Family,91306.0
27640,5419021003,01/16/2018,Single Family,90026.0
27641,6017005015,07/25/2018,Multi-Family,90047.0
27642,2712007022,01/12/2018,Single Family,91344.0
27643,2701043034,01/03/2018,Single Family,91326.0
27644,2265021013,01/08/2018,Multi-Family,91423.0
27645,5051031005,06/19/2018,Single Family,90018.0
27646,6016010005,01/12/2018,Single Family,90047.0
27647,6035032018,09/26/2018,Single Family,90047.0
27648,2169011010,07/03/2018,Single Family,91364.0
27649,4414007004,06/28/2018,Single Family,90272.0
27650,5064025012,01/01/2018,Single Family,90016.0
27651,7451024027,07/06/2018,Multi-Family,90731.0
27652,2047011026,01/25/2018,Single Family,91367.0
27653,2227005030,09/19/2018,Single Family,91406.0
27654,7467008005,07/06/2018,Single Family,90731.0
27655,5043025016,01/05/2018,Single Family,90016.0
27656,2174025004,05/25/2018,Single Family,91364.0
27657,2715009025,05/01/2018,Single Family,91326.0
27658,7410023033,01/12/2018,Multi-Family,90710.0
27659,5136020006,09/14/2018,Multi-Family,90006.0
27660,2182019009,05/19/2018,Single Family,91316.0
27661,6020034002,01/02/2018,Single Family,90003.0
27662,2107011108,06/28/2018,Single Family,91306.0
27663,5683022004,04/12/2018,Vacant Residential,90041.0
27664,5208002006,08/06/2018,Single Family,90031.0
27665,7411026027,01/02/2018,Single Family,90710.0
27666,4317002026,04/05/2018,Multi-Family,90025.0
27667,2607004019,01/05/2018,Single Family,91344.0
27668,5307002018,01/30/2018,Single Family,90032.0
27669,4227022057,01/05/2018,Single Family,90292.0
27670,5306002011,06/28/2018,Single Family,90032.0
27671,5022011006,01/05/2018,Single Family,90062.0
27672,2104010004,01/10/2018,Single Family,91335.0
27673,2711013015,01/02/2018,Single Family,91344.0
27674,4236004002,08/27/2018,Multi-Family,90291.0
27675,6006026009,01/26/2018,Single Family,90003.0
27676,2712005004,07/12/2018,Single Family,91344.0
27677,2156025108,01/23/2018,Single Family,91356.0
27678,4295012131,01/12/2018,Single Family,90292.0
27679,5178022037,01/25/2018,Single Family,90063.0
27680,2036017020,01/16/2018,Single Family,91307.0
27681,5683025023,08/07/2018,Single Family,90041.0
27682,6030022014,01/17/2018,Multi-Family,90003.0
27683,2174025021,01/31/2018,Single Family,91364.0
27684,5430016017,06/13/2018,Single Family,90027.0
27685,2425012010,01/02/2018,Single Family,90068.0
27686,5177026023,05/30/2018,Multi-Family,90033.0
27687,6006020012,01/09/2018,Multi-Family,90003.0
27688,5041035001,01/19/2018,Single Family,90018.0
27689,5054018015,07/10/2018,Single Family,90007.0
27690,5061007014,01/23/2018,Single Family,90016.0
27691,2368021016,01/09/2018,Single Family,91604.0
27692,5003030021,01/15/2018,Single Family,90062.0
27693,6039003045,05/16/2018,Single Family,90003.0
27694,6067002028,01/19/2018,Single Family,90059.0
27695,2124017106,01/16/2018,Single Family,91335.0
27696,5053004022,03/30/2018,Single Family,90018.0
27697,5052028036,01/24/2018,Single Family,90018.0
27698,2230017009,08/15/2018,Single Family,91406.0
27699,5167015049,01/04/2018,Single Family,90058.0
27700,5062021006,09/21/2018,Single Family,90016.0
27701,2124011008,01/11/2018,Single Family,91335.0
27702,6087019005,01/05/2018,Single Family,90061.0
27703,2265009010,01/26/2018,Single Family,91403.0
27704,2106011093,01/27/2018,Non-Residential,91306.0
27705,5056021016,08/29/2018,Single Family,90006.0
27706,2108036019,01/09/2018,Single Family,91306.0
27707,2177001007,07/03/2018,Single Family,91356.0
27708,5423028025,01/24/2018,Single Family,90026.0
27709,5054007014,01/04/2018,Multi-Family,90007.0
27710,4006019030,01/03/2018,Single Family,90043.0
27711,2130031021,01/03/2018,Single Family,91335.0
27712,2366029006,09/19/2018,Single Family,91602.0
27713,5033017031,03/05/2018,Single Family,90018.0
27714,5505026006,01/17/2018,Single Family,90020.0
27715,5580024002,03/01/2018,Single Family,90068.0
27716,2755012033,08/30/2018,Single Family,91325.0
27717,5206020035,07/17/2018,Multi-Family,90031.0
27718,5579018016,01/18/2018,Single Family,90068.0
27719,5042005042,01/12/2018,Single Family,90018.0
27720,5563026019,01/11/2018,Single Family,90046.0
27721,5216002017,01/16/2018,Single Family,90032.0
27722,2692020034,08/28/2018,Single Family,91325.0
27723,5302015135,01/22/2018,Single Family,90042.0
27724,2157003006,01/03/2018,Single Family,91356.0
27725,5035033022,02/16/2018,Single Family,90062.0
27726,6017029018,01/23/2018,Multi-Family,90047.0
27727,5064020009,05/03/2018,Multi-Family,90019.0
27728,4004031025,01/05/2018,Single Family,90043.0
27729,2184054008,05/09/2018,Single Family,91356.0
27730,5520015016,01/09/2018,Multi-Family,90004.0
27731,7410024001,08/30/2018,Single Family,90710.0
27732,2274022027,01/05/2018,Single Family,91423.0
27733,5456009007,01/29/2018,Multi-Family,90065.0
27734,5443033019,07/20/2018,Single Family,90039.0
27735,2107022065,01/22/2018,Single Family,91306.0
27736,2228021005,01/03/2018,Single Family,91406.0
27737,6016006011,01/03/2018,Single Family,90047.0
27738,2784022018,02/01/2018,Multi-Family,91324.0
27739,2123015011,06/28/2018,Single Family,91335.0
27740,6083004005,08/16/2018,Single Family,90061.0
27741,2701044004,01/05/2018,Single Family,91326.0
27742,6040029031,03/20/2018,Single Family,90003.0
27743,5021030011,04/18/2018,Single Family,90062.0
27744,2425017005,01/05/2018,Single Family,90068.0
27745,2785016029,01/16/2018,Single Family,91324.0
27746,4003015015,01/22/2018,Single Family,90043.0
27747,2727003022,01/05/2018,Single Family,91311.0
27748,2190016006,02/08/2018,Single Family,91364.0
27749,5061003006,01/09/2018,Single Family,90016.0
27750,6005003005,01/04/2018,Single Family,90003.0
27751,2382014022,01/18/2018,Single Family,91604.0
27752,2366012023,06/28/2018,Single Family,91602.0
27753,5044018028,08/01/2018,Single Family,90018.0
27754,2106033038,08/30/2018,Single Family,91306.0
27755,5026002011,01/09/2018,Single Family,90008.0
27756,2190003026,05/24/2018,Single Family,91364.0
27757,6017005015,09/12/2018,Multi-Family,90047.0
27758,5306010050,02/21/2018,Multi-Family,90032.0
27759,5592022021,01/03/2018,Single Family,90027.0
27760,2146002151,03/02/2018,Single Family,91367.0
27761,4405037002,09/13/2018,Single Family,90049.0
27762,2146007065,06/01/2018,Single Family,91367.0
27763,5059011006,01/09/2018,Single Family,90018.0
27764,2271005017,09/26/2018,Single Family,91423.0
27765,2727011025,01/04/2018,Single Family,91311.0
27766,5178024015,01/02/2018,Single Family,90063.0
27767,5507011009,09/27/2018,Single Family,90036.0
27768,2731027007,09/14/2018,Single Family,91326.0
27769,2369035047,03/04/2018,Single Family,91604.0
27770,2229037042,01/16/2018,Single Family,91406.0
27771,5514006042,06/28/2018,Single Family,90048.0
27772,6017008011,09/21/2018,Single Family,90047.0
27773,7470017014,08/22/2018,Single Family,90731.0
27774,2169009025,06/15/2018,Single Family,91364.0
27775,5048008039,08/10/2018,Single Family,90016.0
27776,2153034011,06/14/2018,Single Family,91356.0
27777,6066015081,01/11/2018,Single Family,90002.0
27778,2136025004,01/22/2018,Single Family,91306.0
27779,2123025033,01/24/2018,Single Family,91316.0
27780,7456007044,01/10/2018,Single Family,90731.0
27781,6057002029,08/16/2018,Single Family,90047.0
27782,2601041062,01/22/2018,Single Family,91344.0
27783,5029022016,08/21/2018,Single Family,90008.0
27784,2184024023,01/25/2018,Single Family,91316.0
27785,5113034027,01/09/2018,Multi-Family,90011.0
27786,6011004044,03/16/2018,Single Family,90003.0
27787,5006019001,08/07/2018,Multi-Family,90043.0
27788,2104023026,01/25/2018,Single Family,91335.0
27789,5464021019,01/22/2018,Single Family,90065.0
27790,2028034011,06/21/2018,Single Family,91307.0
27791,5179017004,06/19/2018,Multi-Family,90063.0
27792,6066015090,06/28/2018,Single Family,90002.0
27793,5515001007,09/05/2018,Single Family,90004.0
27794,5215035016,03/02/2018,Single Family,90032.0
27795,2707013015,01/09/2018,Single Family,91311.0
27796,2728012032,02/07/2018,Single Family,91326.0
27797,4384015022,08/31/2018,Single Family,90210.0
27798,2401043138,02/01/2018,Single Family,91504.0
27799,4007004009,01/11/2018,Single Family,90043.0
27800,6061013024,01/15/2018,Single Family,90044.0
27801,5549015033,05/10/2018,Single Family,90068.0
27802,2761029004,08/13/2018,Single Family,91311.0
27803,5215029025,09/04/2018,Vacant Residential,90032.0
27804,2403003021,07/03/2018,Single Family,91352.0
27805,4119017004,01/05/2018,Single Family,90045.0
27806,2329019013,05/08/2018,Single Family,91401.0
27807,2348003003,01/01/2018,Single Family,91607.0
27808,5005008011,09/27/2018,Single Family,90062.0
27809,2105020026,01/09/2018,Single Family,91335.0
27810,5484033001,01/08/2018,Single Family,90042.0
27811,6075018007,09/27/2018,Single Family,90044.0
27812,5522019030,05/02/2018,Single Family,90004.0
27813,2346021044,08/06/2018,Single Family,91607.0
27814,4007007024,01/05/2018,Single Family,90043.0
27815,2414029005,01/05/2018,Single Family,91606.0
27816,6012009904,04/05/2018,Multi-Family,90003.0
27817,2405004013,01/22/2018,Single Family,91352.0
27818,6017004030,01/11/2018,Multi-Family,90047.0
27819,7451010006,03/21/2018,Multi-Family,90731.0
27820,4001010019,01/02/2018,Single Family,90056.0
27821,2214010021,09/14/2018,Single Family,91402.0
27822,6075006026,01/11/2018,Single Family,90044.0
27823,4305027021,06/22/2018,Single Family,90035.0
27824,2034019056,01/05/2018,Single Family,91307.0
27825,6050026010,08/17/2018,Single Family,90002.0
27826,2779022108,01/15/2018,Single Family,93063.0
27827,6072011022,01/12/2018,Single Family,90059.0
27828,2121026019,01/31/2018,Single Family,91335.0
27829,4125003027,01/22/2018,Single Family,90045.0
27830,5561009034,01/02/2018,Single Family,90069.0
27831,5019013011,05/03/2018,Multi-Family,90037.0
27832,2311009035,01/18/2018,Single Family,91605.0
27833,2781003015,08/29/2018,Single Family,91306.0
27834,5301012029,01/18/2018,Multi-Family,90042.0
27835,4008015014,09/07/2018,Single Family,90043.0
27836,2046015021,01/29/2018,Single Family,91367.0
27837,5163020084,03/02/2018,Single Family,90012.0
27838,2212011008,04/12/2018,Single Family,91402.0
27839,4008017028,05/10/2018,Single Family,90043.0
27840,2175024012,01/05/2018,Single Family,91364.0
27841,6006020033,01/09/2018,Multi-Family,90003.0
27842,2122007027,06/01/2018,Single Family,91335.0
